time_s,radius_cm,temperature_degC,C_kgkg_dry,D_m2_s,H_log,M_log,D_over_D0,T_rate_K_s,C_rate_kgkg_s,H_rate_s-1,M_rate_s-1,lnD_rate_s-1,lnD_rate_step_error_s-1,net_sign_certified,rate_interpretable
5369,1,46.132428522827546,2.1382162082062357,1.1271009034746585e-08,0.72603710775258934,-0.033985210515529156,1.9978106325619225,0.0019611119998922768,-0.00012289937977216778,7.4065010780673043e-05,-1.2096478848427855e-05,6.1968531932245186e-05,8.620825732962023e-12,1,1
5370,1,46.134389386601661,2.1380933114139071,1.1271707388509322e-08,0.72611116293385836,-0.033997307434992567,1.9979344172708324,0.001960616099756507,-0.00012289420548864763,7.4045372699842451e-05,-1.2097360148497411e-05,6.1948012551345038e-05,1.7377247630754288e-11,1,1
5371,1,46.136349755868565,2.1379704197940996,1.1272405554834066e-08,0.72618519853000452,-0.034009405235961618,1.998058168755954,0.0019601227196393007,-0.00012288903468623177,7.402583049595484e-05,-1.2098241855440646e-05,6.1927588640514199e-05,2.4958016542667681e-11,1,1
5372,1,46.138309632356197,2.1378475333434657,1.127310353441978e-08,0.72625921460699128,-0.034021503918830125,1.9981818871411805,0.0019596302794215128,-0.00012288386709317461,7.4006324490589518e-05,-1.2099123942659586e-05,6.1907200547929936e-05,3.1464517311606023e-11,1,1
5373,1,46.14026901622816,2.1377246520589388,1.1273801327299831e-08,0.72633321117169602,-0.034033603483964336,1.9983055724324257,0.001959137234323431,-0.00012287870242655427,7.398679634357651e-05,-1.2100006382440282e-05,6.1886789961136229e-05,3.6984196060503224e-11,1,1
5374,1,46.142227906125363,2.1376017759377386,1.1274498932859641e-08,0.72640718817349625,-0.034045703931702566,1.9984292245207549,0.0019586420825212039,-0.00012287354038557444,7.3967189340523097e-05,-1.2100889145292455e-05,6.1866300195230646e-05,4.1579042238306524e-11,1,1
5375,1,46.144186299210013,2.1374789049774017,1.1275196349855246e-08,0.72648114550592846,-0.034057805262351921,1.9985528431856723,0.0019581433721812163,-0.00012286838064464364,7.3947448658337684e-05,-1.2101772199266486e-05,6.1845676459071201e-05,4.5289735693286245e-11,1,1
5376,1,46.146144191220763,2.1373560391757955,1.1275893576436609e-08,0.7265550830087778,-0.034069907476187045,1.9986764280992553,0.0019576397043472578,-0.00012286322286658713,7.3927521474115583e-05,-1.210265551125329e-05,6.18248659628623e-05,4.8022211559953579e-11,1,1
5377,1,46.148101576525185,2.13723317853113,1.1276590610169887e-08,0.72662900047005774,-0.034082010573449027,1.9987999788300999,0.0019571297448652083,-0.00012285806670582952,7.3907357415302984e-05,-1.2103539047297055e-05,6.1803818368005934e-05,4.9860263677146618e-11,1,1
5378,1,46.150058448194578,2.1371103230419646,1.1277287448069141e-08,0.72670289762884366,-0.034094114554344544,1.9989234948489416,0.0019566122272269837,-0.00012285291180461991,7.3886908666904663e-05,-1.2104422772222756e-05,6.1782485894681911e-05,5.1045464730115064e-11,1,1
5379,1,46.152014798062147,2.136987472707224,1.1277984086620976e-08,0.72677677417746867,-0.034106219419044327,1.9990469755330238,0.0019560859458671582,-0.00012284775779480836,7.3866129718163498e-05,-1.2105306649810327e-05,6.176082306835317e-05,5.1647705806134175e-11,1,1
5380,1,46.153970616789735,2.1368646275262027,1.127868052181275e-08,0.72685062976404446,-0.034118325167682775,1.9991704201710971,0.0019555497634655694,-0.00012284260430269384,7.3844977638145169e-05,-1.2106190643271781e-05,6.1738786994873388e-05,5.1765591257426323e-11,1,1
5381,1,46.155925893936036,2.1367417874985724,1.1279376749161756e-08,0.72692446399505628,-0.034130431800357068,1.9992938279685923,0.0019550026108833642,-0.00012283745094983828,7.3823412073131166e-05,-1.210707471533104e-05,6.1716337357800132e-05,5.1516332934026417e-11,1,1
5382,1,46.157880618024102,2.1366189526243837,1.1280072763743589e-08,0.72699827643788384,-0.034142539317127109,1.9994171980526476,0.0019544434850260473,-0.00012283229735539819,7.3801395165734479e-05,-1.2107958828453469e-05,6.1693436337281011e-05,5.0902113660168322e-11,1,1
5383,1,46.15983477660648,2.1364961229040706,1.1280768560219989e-08,0.72707206662329615,-0.034154647718014977,1.9995405294770447,0.0019538714492111824,-0.00012282714313412618,7.3778891568598758e-05,-1.2108842944648673e-05,6.1670048623950079e-05,4.9948503341203099e-11,1,1
5384,1,46.161788356332977,2.1363732983384538,1.1281464132867495e-08,0.72714583404799071,-0.034166757003004665,1.9996638212272886,0.0019532856341205234,-0.00012282198789748119,7.3755868480163668e-05,-1.2109727025579645e-05,6.1646141454584021e-05,4.8716394430319866e-11,1,1
5385,1,46.163741343016504,2.1362504789287424,1.1282159475605455e-08,0.72721957817709004,-0.034178867172041709,1.9997870722255702,0.0019526852336084013,-0.00012281683126065995,7.3732295486203436e-05,-1.2110611033255925e-05,6.162168445294751e-05,4.7215573139615385e-11,1,1
5386,1,46.165693721694844,2.1361276646765277,1.1282854582022196e-08,0.72729329844647406,-0.034190978225034065,1.9999102813354064,0.0019520695071886252,-0.00012281167283752689,7.3708144653552977e-05,-1.2111494929533852e-05,6.1596649724019131e-05,4.5591467992371626e-11,1,1
5387,1,46.167645476698112,2.1360048555837898,1.1283549445403824e-08,0.72736699426533113,-0.034203090161851114,2.0000334473667452,0.0019514377727881302,-0.00012280651224664632,7.3683390256311349e-05,-1.2112378676711368e-05,6.1571011579599974e-05,4.3877875088188002e-11,1,1
5388,1,46.16959659169958,2.1358820516528834,1.1284244058755612e-08,0.72744066501807514,-0.034215202982325277,2.0001565690797563,0.0019507894061897939,-0.00012280134910869211,7.3658008754643256e-05,-1.211326223727293e-05,6.1544746517370319e-05,4.2093904005350603e-11,1,1
5389,1,46.171547049780941,2.1357592528865474,1.1284938414829836e-08,0.72751431006681311,-0.03422731668625098,2.0002796451897651,0.0019501238426684608,-0.00012279618304456005,7.3631978856385488e-05,-1.2114145573703265e-05,6.1517833282682223e-05,4.0352516128354908e-11,1,1
5390,1,46.173496833483192,2.1356364592878929,1.128563250614746e-08,0.72758792875326717,-0.034239431273385766,2.0004026743710956,0.0019494405648228983,-0.00012279101368395384,7.3605281057453811e-05,-1.2115028649334678e-05,6.1490252408119127e-05,3.8521177540091697e-11,1,1
5391,1,46.175445924854984,2.135513670860401,1.1286326325018535e-08,0.72766152040061105,-0.034251546743450552,2.0005256552606889,0.001948739112212531,-0.00012278584065787226,7.3577898005560406e-05,-1.21159114276062e-05,6.1461986577954206e-05,3.001369836528895e-10,1,1
5392,1,46.177394305514049,2.1353908876079193,1.1287019863568398e-08,0.72773508431576406,-0.034263663096129923,2.0006485864627432,0.0019480190710385867,-0.00012278066360464171,7.3549814110451684e-05,-1.2116793872659048e-05,6.1433020237792636e-05,2.9347945601498893e-10,1,1
5393,1,46.179341956681249,2.1352681095346528,1.128771311375221e-08,0.72780861979071043,-0.034275780331073029,2.0007714665512939,0.0019472800747184493,-0.00012277548216728845,7.3521015565468107e-05,-1.2117675949077763e-05,6.1403339616390343e-05,2.8543431718685772e-10,1,1
5394,1,46.181288859240851,2.1351453366451634,1.1288406067380383e-08,0.727882126104755,-0.03428789844789356,2.000894294074719,0.0019465218042427068,-0.00012277029599231751,7.3491490360886436e-05,-1.2118557621769975e-05,6.1372932739116461e-05,2.7643595554717026e-10,1,1
5395,1,46.183234993772778,2.1350225689443612,1.1289098716132549e-08,0.72795560252574165,-0.034300017446170693,2.0010170675582146,0.0019457439754475561,-0.00012276510473741009,7.3461227803265421e-05,-1.2119438856726531e-05,6.1341788946538885e-05,2.6664622835854534e-10,1,1
5396,1,46.185180340595373,2.1348998064374936,1.1289791051575553e-08,0.72802904831168369,-0.03431213732545,2.0011397855069863,0.0019449463525755086,-0.00012275990806687173,7.3430219027320024e-05,-1.2120319620572883e-05,6.1309899406747137e-05,2.56438904670548e-10,1,1
5397,1,46.187124879812053,2.1347770491301432,1.1290483065183388e-08,0.72810246271250789,-0.034324258085243795,2.0012624464097812,0.0019441287249749213,-0.00012275470564774663,7.3398456116103211e-05,-1.2121199880185768e-05,6.1277256235917443e-05,2.4569352521724378e-10,1,1
5398,1,46.189068591324144,2.1346542970282223,1.1291174748342608e-08,0.72817584497055088,-0.034336379725031542,2.0013850487398472,0.0019432909286507538,-0.00012274949715422126,7.3365932914556275e-05,-1.2122079603128307e-05,6.124385331142797e-05,2.3479887543802203e-10,1,1
5399,1,46.191011454903247,2.134531550137964,1.1291866092383203e-08,0.72824919432328694,-0.03434850224426076,2.0015075909604061,0.0019424328373786413,-0.00012274428226891987,7.333264469389638e-05,-1.2122958757778452e-05,6.1209685936117927e-05,2.2409315591045195e-10,1,1
5400,1,46.192953450181115,2.1344088084659107,1.1292557088574258e-08,0.72832251000295112,-0.034360625642348111,2.0016300715238851,0.0019415543035391867,-0.0001227390606753549,7.3298585917878006e-05,-1.2123837312583857e-05,6.1174748605294149e-05,1.4745348819451658e-10,1,1
5401,1,46.194894556695523,2.1342860720189214,1.1293247728143399e-08,0.72839579123826226,-0.034372749918678766,2.0017524888753613,0.0019406552957589671,-0.00012273383210503752,7.3263755439052628e-05,-1.2124715240715839e-05,6.1139040198336791e-05,1.8629374022691332e-10,1,1
5402,1,46.196834753932045,2.1341633408041258,1.1293938002294622e-08,0.72846903725600543,-0.034384875072610711,2.0018748414557241,0.0019397357457796951,-0.00012272859624055479,7.3228150717545497e-05,-1.212559251049663e-05,6.1102558207048861e-05,2.3886204415768907e-10,1,1
5403,1,46.198774021332305,2.1340406148289692,1.1294627902211979e-08,0.72854224728134975,-0.034397001103470562,2.0019971277023281,0.0019387956246562272,-0.00012272335278303476,7.319177069769796e-05,-1.2126469092062392e-05,6.1065301605635566e-05,3.0401876113426377e-10,1,1
5404,1,46.200712338326014,2.13391789410118,1.1295317419072925e-08,0.72861542053904504,-0.034409128010556504,2.0021193460513582,0.0019378349340530101,-0.0001227181014641365,7.3154615479396423e-05,-1.2127344958549546e-05,6.1027270520846877e-05,3.7881308836008442e-10,1,1
5405,1,46.2026496843514,2.1337951786287515,1.1296006544057272e-08,0.72868855625420348,-0.034421255793140274,2.0022414949394167,0.0019368536930605513,-0.00012271284201344673,7.3116685820310328e-05,-1.2128220082874368e-05,6.0988465737435962e-05,4.581287265577349e-10,1,1
5406,1,46.204586038876165,2.1336724684199533,1.1296695268356013e-08,0.72876165365308598,-0.034433384450465898,2.0023635728050886,0.0019358519410731154,-0.00012270757415996,7.3077983244474153e-05,-1.2129094437879033e-05,6.0948888806595122e-05,5.3539242859262665e-10,1,1
5407,1,46.206521381416792,2.1335497634833165,1.1297383583179501e-08,0.72883471196383032,-0.03444551398175115,2.0024855780903894,0.0019348297359519742,-0.00012270229765110052,7.303850997289524e-05,-1.21299679982122e-05,6.0908541974683042e-05,6.0348577904275865e-10,1,1
5408,1,46.208455691556274,2.1334270638276198,1.1298071479765171e-08,0.72890773041712187,-0.034457644386189028,2.0026075092421363,0.001933787152686032,-0.00012269701223458865,7.2998268872942568e-05,-1.2130840738537382e-05,6.0867428134405185e-05,6.5587514723632187e-10,1,1
5409,1,46.210388948960848,2.1333043694618969,1.129875894938455e-08,0.72898070824682881,-0.034469775662946817,2.0027293647131881,0.0019327242825995703,-0.0001226917176679887,7.2957263428393004e-05,-1.213171263447695e-05,6.0825550793916052e-05,6.8760199506304014e-10,1,1
5410,1,46.212321133396379,2.133181680395412,1.1299445983350291e-08,0.72905364469061251,-0.034481907811168659,2.0028511429636939,0.0019316412336856104,-0.00012268641371608141,7.2915497751969567e-05,-1.2132583662353125e-05,6.078291408961644e-05,3.3865875659615675e-11,1,1
5411,1,46.214252224746438,2.1330589966376698,1.1300132573023855e-08,0.72912653899061408,-0.034494040829974433,2.0029728424624542,0.0019305381343599493,-0.00012268110014716319,7.2872976726999928e-05,-1.2133453798822268e-05,6.0739522928177664e-05,4.482094789716104e-11,1,1
5412,1,46.216182203036773,2.132936318198396,1.1300818709826044e-08,0.72919939039437964,-0.034506174718461839,2.003094461688788,0.0019294151423938644,-0.00012267577674163199,7.2829706344541332e-05,-1.2134323021724543e-05,6.0695383322816787e-05,5.8079651121302218e-11,1,1
5413,1,46.218111048471677,2.132813645087535,1.1301504385252369e-08,0.72927219815622202,-0.034518309475706326,2.0032159991352558,0.0019282724605211854,-0.00012267044328880447,7.2785694292410336e-05,-1.2135191309769773e-05,6.0650502982640561e-05,7.2669005890340331e-11,1,1
5414,1,46.22003874148956,2.1326909773152329,1.1302189590897015e-08,0.72934496153934048,-0.03453044510076312,2.003337453311909,0.0019271103586107805,-0.00012266509959039476,7.2740950791980139e-05,-1.2136058642882319e-05,6.060489214909782e-05,8.727796888257245e-11,1,1
5415,1,46.221965262842481,2.1325683148918309,1.1302874318486448e-08,0.72941767981879357,-0.03454258159266755,2.0034588227522456,0.0019259291980038282,-0.00012265974545899724,7.2695489516618424e-05,-1.2136925002051708e-05,6.0558564514566716e-05,1.0046546814547518e-10,1,1
5416,1,46.223890593699878,2.1324456578278475,1.1303558559924014e-08,0.72949035228543713,-0.034554718950436984,2.0035801060211167,0.0019247294569855931,-0.00012265438072571003,7.264932855286974e-05,-1.213779037008789e-05,6.0511538182781852e-05,1.1090430020876821e-10,1,1
5417,1,46.225814715778171,2.1323230061339591,1.1304242307345064e-08,0.72956297825080196,-0.034566857173072681,2.003701301724496,0.0019235117549865066,-0.0001226490052498678,7.2602491313595623e-05,-1.2138654732585757e-05,6.0463836581009864e-05,1.1762488003736176e-10,1,1
5418,1,46.22773761149125,2.1322003598209673,1.1304925553181311e-08,0.72963555705277994,-0.034578996259562983,2.0038224085208887,0.0019222768694699968,-0.00012264361890964212,7.2555007175006221e-05,-1.2139518076996732e-05,6.0415489098009485e-05,1.2010693982889183e-10,1,1
5419,1,46.229659264113621,2.1320777188997884,1.1305608290230351e-08,0.72970808806176979,-0.034591136208884467,2.0039434251336523,0.0019210257452536201,-0.00012263822161743634,7.2506911828044954e-05,-1.2140380394153945e-05,6.0366531433891011e-05,1.1826088526967378e-10,1,1
5420,1,46.231579657949844,2.1319550833813974,1.1306290511728206e-08,0.72978057068708846,-0.034603277020007282,2.004064350363858,0.0019197594975626229,-0.00012263281332525192,7.2458247393186533e-05,-1.2141241678806101e-05,6.0317005714380431e-05,1.1236027884340858e-10,1,1
5421,1,46.233498778503879,2.1318324532768087,1.1306972211421458e-08,0.72985300438333789,-0.034615418691897333,2.0041851831030737,0.001918479409259414,-0.00012262739401336376,7.2409062315409673e-05,-1.2142101928498646e-05,6.0266960386911025e-05,1.0298738673252287e-10,1,1
5422,1,46.23541661264256,2.1317098285970331,1.1307653383637307e-08,0.72992538865658751,-0.03462756122352021,2.0043059223457833,0.0019171869203257568,-0.00012262196370719608,7.2359410966779694e-05,-1.2142961145247033e-05,6.0216449821532664e-05,9.0912789415511976e-11,1,1
5423,1,46.237333148744234,2.1315872093530341,1.1308334023346948e-08,0.72999772306998123,-0.034639704613845808,2.0044265672006203,0.0019158836101388725,-0.00012261652247510152,7.2309352977094902e-05,-1.2143819335319838e-05,6.016553364177506e-05,7.6902577716780017e-11,1,1
5424,1,46.239248376828776,2.1314645955556872,1.1309014126221228e-08,0.73007000724862758,-0.034651848861852172,2.0045471169002336,0.0019145711806274333,-0.00012261107042240335,7.2258952597799495e-05,-1.2144676508651549e-05,6.011427608914795e-05,6.1709431970835907e-11,1,1
5425,1,46.241162288671944,2.1313419872157433,1.1309693688679666e-08,0.73014224088393143,-0.034663993966529277,2.0046675708099739,0.0019132514372266483,-0.00012260560770086895,7.220827798288527e-05,-1.2145532679783551e-05,6.0062745303101721e-05,4.6091931927259595e-11,1,1
5426,1,46.24307487789671,2.1312193843437752,1.1310372707929383e-08,0.73021442373701773,-0.034676139926884106,2.0047879284347987,0.0019119262647701398,-0.00012260013450378823,7.2157400278767536e-05,-1.2146387867379796e-05,6.0011012411387739e-05,3.0670840033572653e-11,1,1
5427,1,46.244986140040986,2.1310967869501485,1.1311051181994311e-08,0.73028655564129508,-0.034688286741943845,2.0049081894244449,0.0019105976048496842,-0.00012259465106197651,7.2106392769635287e-05,-1.2147242093833428e-05,5.9959150675801859e-05,1.590895005386091e-11,1,1
5428,1,46.246896072603867,2.1309741950449741,1.1311729109735091e-08,0.7303586365041953,-0.034700434410760372,2.0050283535769586,0.0019092674347884751,-0.00012258915764592113,7.2055330083766771e-05,-1.2148095385482229e-05,5.9907234698284544e-05,2.1314886704607017e-12,1,1
5429,1,46.248804675071007,2.130851608638078,1.131240649085995e-08,0.73043066630812337,-0.034712582932413305,2.0051484208406234,0.0019079377459849667,-0.0001225836545597862,7.2004287376158322e-05,-1.2148947772017016e-05,5.9855339604141306e-05,1.0534044272178349e-11,1,1
5430,1,46.250711948919417,2.1307290277389623,1.1313083325926986e-08,0.73050264511063279,-0.034724732306013993,2.0052683913143623,0.0019066105306055903,-0.00012257814214511328,7.1953339826297982e-05,-1.2149799286850842e-05,5.9803540539447143e-05,2.1930289391912643e-11,1,1
5431,1,46.252617897613561,2.1306064523567718,1.1313759616342775e-08,0.73057457304428219,-0.034736882530708731,2.0053882652474946,0.0019052877650516111,-0.00012257262077379019,7.1902562014240244e-05,-1.2150649966424509e-05,5.9751912047815734e-05,3.1868312662711694e-11,1,1
5432,1,46.254522526577034,2.1304838825002661,1.1314435364350198e-08,0.73064645031554976,-0.034749033605681594,2.0055080430375751,0.0019039713897678703,-0.00012256709084409087,7.1852027158686869e-05,-1.2151499849816e-05,5.9700527308870872e-05,4.0309840507830527e-11,1,1
5433,1,46.256425843151327,2.1303613181777936,1.1315110573011177e-08,0.73071827720328397,-0.034761185530157022,2.0056277252273369,0.0019026632986539245,-0.00012256155278086062,7.1801806717498059e-05,-1.215234897876067e-05,5.9649457738737387e-05,4.73086035542589e-11,1,1
