parameter,location,time_s,C_base,C_minus20,C_plus20,C_secant_elasticity,T_base,T_minus20,T_plus20,T_rise_secant_elasticity_blank_if_rise_lt_0.05K
hT,rdr_mean,2323,2.2165452959641376,2.217490219576914,2.2157690288195866,-0.001941298876749213,36.26385677314495,35.38803027127794,36.958331711296296,0.47505102131046184
hT,rdr_mean,2324,2.2164215523773905,2.217367309664962,2.215644633751516,-0.0019430824334819305,36.26863471334601,35.39249129073214,36.96331942171148,0.474935761899103
hT,rdr_mean,2325,2.216297817569977,2.2172444087838787,2.215520247304701,-0.0019448666437215261,36.27341470965253,35.396954170418674,36.968309382344785,0.4748206354544343
hT,rdr_mean,2326,2.2161740915359593,2.2171215169278624,2.2153958694730562,-0.001946651507881087,36.278196755714994,35.40141890573409,36.97330158491142,0.4747056410842591
hT,rdr_mean,2327,2.216050374269404,2.2169986340911185,2.2152715002505214,-0.001948437026354254,36.28298084529725,35.405885492159825,36.978296021313525,0.47459077792219334
hT,rdr_mean,2328,2.2159266657643943,2.216875760267851,2.215147139631028,-0.0019502231995417584,36.287766972294065,35.41035392525986,36.983292683591365,0.47447604511258096
hT,rdr_mean,2329,2.2158029660150076,2.216752895452278,2.2150227876085227,-0.0019520100278444304,36.29255513070831,35.414824200674694,36.98829156394327,0.47436144181961537
hT,rdr_mean,2330,2.215679275015333,2.216630039638612,2.2148984441769626,-0.001953797511642638,36.29734531464519,35.41929631412831,36.993292654715404,0.47424696722243154
hT,rdr_mean,2331,2.215555592759465,2.2165071928210796,2.2147741093303037,-0.0019555856513368787,36.302137518333225,35.42377026141623,36.99829594838644,0.4741326205128678
hT,rdr_mean,2332,2.2154319192415026,2.2163843549939046,2.21464978306252,-0.0019573744473026797,36.30693173608667,35.42824603840259,37.00330143757686,0.4740184009012527
hT,rdr_mean,2333,2.215308254455558,2.2162615261513205,2.2145254653675877,-0.0019591638999236654,36.31172796232353,35.432723641034265,37.0083091150289,0.47390430760506486
hT,rdr_mean,2334,2.2151845983957394,2.216138706287564,2.214401156239493,-0.0019609540095770353,36.31652619156067,35.43720306531636,37.01331897361981,0.4737903398605416
hT,rdr_mean,2335,2.2150609510561696,2.2160158953968727,2.214276855672226,-0.001962744776636557,36.32132641839924,35.441684307316095,37.01833100634218,0.4736764969163962
hT,rdr_mean,2336,2.214937312430972,2.2158930934734973,2.2141525636597894,-0.001964536201475581,36.326128637533635,35.44616736317698,37.02334520629516,0.47356277802638236
hT,rdr_mean,2337,2.2148136825142837,2.215770300511686,2.214028280196195,-0.001966328284456005,36.330932843741095,35.45065222909381,37.02836156669,0.4734491824590505
hT,rdr_mean,2338,2.2146900613002374,2.215647516505695,2.2139040052754533,-0.001968121025948337,36.33573903187864,35.45513890132021,37.033380080875915,0.4733357095033759
hT,rdr_mean,2339,2.214566448782981,2.215524741449784,2.2137797388915934,-0.001969914426308618,36.34054719688777,35.45962737617158,37.03840074227354,0.4732223584476168
hT,rdr_mean,2340,2.2144428449566633,2.2154019753382204,2.213655481038645,-0.001971708485898487,36.34535733378307,35.46411765001753,37.04342354441202,0.47310912859335047
hT,rdr_mean,2341,2.214319250041628,2.21527921839133,2.213531231936944,-0.001973503204600305,36.35016711821043,35.46860785397689,37.04844571058223,0.4729958796752564
hT,rdr_mean,2342,2.2141956642586917,2.215156470829401,2.2134069918078296,-0.0019752985811184428,36.35497431758742,35.47309618579904,37.05346458466054,0.4728824825753171
hT,rdr_mean,2343,2.214072087604121,2.2150337326480285,2.2132827606481795,-0.0019770946140960153,36.35977901281901,35.47758270408892,37.05848027308795,0.47276894717398105
hT,rdr_mean,2344,2.213948520074675,2.2149110038433455,2.2131585384553496,-0.0019788913022430895,36.36458126039852,35.48206744968337,37.06349285029817,0.47265528045675653
hT,rdr_mean,2345,2.2138249616673256,2.2147882844117137,2.213034325226894,-0.0019806886443033507,36.36938110556351,35.48655045520068,37.068502375908274,0.4725414880605686
hT,rdr_mean,2346,2.213701412379176,2.2146655743496337,2.2129101209604776,-0.0019824866390511712,36.3741785864459,35.491031748142206,37.07350890022975,0.47242757476204106
hT,rdr_mean,2347,2.213577872207405,2.2145428736536927,2.21278592565383,-0.00198428528528666,36.37897373632061,35.49551135241144,37.078512467200945,0.4723135447744683
hT,rdr_mean,2348,2.2134543411492547,2.2144201823205525,2.2126617393047416,-0.0019860845818236352,36.383766584804015,35.499989289307855,37.0835131158981,0.47219940183582243
hT,rdr_mean,2349,2.2133308192020045,2.2142975003469236,2.212537561911035,-0.001987884527496177,36.38855715858286,35.50446557800688,37.0885108815928,0.4720851493409648
hT,rdr_mean,2350,2.213207306362975,2.2141748277295528,2.2124133934705497,-0.001989685121157625,36.393345482071396,35.508940235996874,37.09350579657114,0.4719707904193188
hT,rdr_mean,2351,2.213083802629511,2.2140521644652256,2.2122892339811546,-0.001991486361673575,36.398131577768304,35.51341327938698,37.09849789057874,0.4718563279562763
hT,rdr_mean,2352,2.2129603079989697,2.2139295105507464,2.212165083440725,-0.001993288247922394,36.402915466535795,35.51788472312427,37.103487191186865,0.47174176462240447
hT,rdr_mean,2353,2.2128368224687343,2.213806865982949,2.212040941847157,-0.001995090778792204,36.40769716782482,35.522354581132994,37.10847372415084,0.4716271029265067
hT,rdr_mean,2354,2.2127133460362023,2.21368423075868,2.2119168091983483,-0.001996893953183903,36.412476699891,35.52682286644947,37.11345751365557,0.4715123452367643
hT,rdr_mean,2355,2.212589878698772,2.2135616048748092,2.211792685492203,-0.0019986977700162,36.41725407994184,35.53128959134838,37.11843858250354,0.47139749379114826
hT,rdr_mean,2356,2.2124664204538647,2.2134389883282086,2.2116685707266326,-0.002000502228202013,36.42202932425224,35.53575476743369,37.12341695223175,0.47128255069897446
hT,rdr_mean,2357,2.2123429712989005,2.213316381115776,2.211544464899551,-0.002002307326681112,36.42680244824459,35.54021840570276,37.128392643267254,0.47116751796386663
hT,rdr_mean,2358,2.2122195312313084,2.2131937832344146,2.2114203680088713,-0.0020041130643985343,36.43157346659528,35.54468051662078,37.133365675056844,0.4710523974944336
hT,rdr_mean,2359,2.212096100248528,2.21307119468103,2.2112962800525184,-0.0020059194402905324,36.43634239325416,35.54914111012348,37.138336066133306,0.4709371911222374
hT,rdr_mean,2360,2.2119726783479936,2.2129486154525466,2.211172201028404,-0.0020077264533272503,36.441109241591995,35.55360019572392,37.14330383423432,0.4708219005973265
hT,rdr_mean,2361,2.211849265527159,2.2128260455458904,2.2110481309344507,-0.0020095341024695406,36.44587402441682,35.558057782510744,37.14826899635894,0.47070652760476017
hT,rdr_mean,2362,2.211725861783463,2.2127034849580003,2.2109240697685775,-0.0020113423866961015,36.450636754018234,35.56251387919313,37.15323156881477,0.4705910737629493
hT,rdr_mean,2363,2.211602467114359,2.212580933685809,2.210800017528699,-0.002013151304983376,36.455397442201175,35.56696849416307,37.15819156725981,0.4704755406158952
hT,rdr_mean,2364,2.211479081517305,2.21245839172627,2.21067597421274,-0.0020149608563186103,36.460156100310655,35.571421635479176,37.16314900674906,0.47035992965054
hT,rdr_mean,2365,2.21135570498975,2.2123358590763322,2.2105519398186106,-0.002016771039702382,36.46491273932315,35.57587331090306,37.16810390185753,0.47024424231742856
hT,rdr_mean,2366,2.211232337529155,2.2122133357329496,2.2104279143442263,-0.002018581854133018,36.46966736975192,35.580323527934965,37.17305626659806,0.47012848000125984
hT,rdr_mean,2367,2.2111089791329803,2.2120908216930846,2.210303897787507,-0.0020203932986131356,36.474420001849055,35.584772293780965,37.17800611455387,0.47001264405861115
hT,rdr_mean,2368,2.210985629798681,2.211968316953703,2.210179890146359,-0.002022205372165713,36.479170645462375,35.589219615443625,37.18295345888018,0.46989673579969726
hT,rdr_mean,2369,2.2108622895237238,2.2118458215117682,2.2100558914186923,-0.002024018073804958,36.48391931017957,35.59366549967104,37.18789831229253,0.4697807564920569
hT,rdr_mean,2370,2.2107389583055697,2.2117233353642556,2.2099319016024204,-0.0020258314025554005,36.488666005281395,35.59810995302626,37.19284068714356,0.4696647073654166
hT,rdr_mean,2371,2.2106156361416778,2.211600858508139,2.209807920695443,-0.002027645357454908,36.49341073976056,35.6025529818658,37.19778059538638,0.4695485896062848
hT,rdr_mean,2372,2.2104923230295137,2.211478390940397,2.209683948695668,-0.0020294599375376052,36.498153522397125,35.6069945923578,37.202718048667116,0.46943240437576844
hT,rdr_mean,2373,2.2103690189665435,2.2113559326580017,2.209559985600997,-0.002031275141836388,36.50289436163296,35.611434790509875,37.20765305827663,0.46931615279417666
hT,rdr_mean,2374,2.210245723950226,2.211233483657947,2.2094360314093304,-0.0020330909694105605,36.507633265793224,35.615873582135755,37.21258563523444,0.4691998359633725
hT,rdr_mean,2375,2.210122437978031,2.211111043937212,2.209312086118564,-0.0020349074193076436,36.512370242858914,35.62031097294506,37.217515790249735,0.469083454941524
hT,rdr_mean,2376,2.2099991610474183,2.210988613492783,2.209188149726595,-0.0020367244905819828,36.517105300723046,35.62474696841978,37.22244353377313,0.4689670107805638
hT,rdr_mean,2377,2.2098758931558535,2.2108661923216544,2.209064222231317,-0.0020385421822987516,36.52183844698782,35.62918157395226,37.227368875980815,0.46885050449221455
hT,rdr_mean,2378,2.209752634300803,2.210743780420813,2.208940303630617,-0.0020403604935249186,36.5265696891343,35.63361479479252,37.23229182682678,0.46873393706953137
hT,rdr_mean,2379,2.20962938447973,2.210621377787257,2.2088163939223895,-0.0020421794233297513,36.53129903443057,35.6380466360252,37.2372123959959,0.46861730948498914
hT,rdr_mean,2380,2.2095061436900965,2.210498984417979,2.2086924931045155,-0.0020439989707908457,36.536026489980586,35.64247710268834,37.24213059296139,0.4685006226698949
hT,rdr_mean,2381,2.209382911929368,2.2103766003099774,2.2085686011748824,-0.0020458191349865874,36.54075206274675,35.64690619961111,37.24704642698571,0.46838387756100874
hT,rdr_mean,2382,2.209259689195009,2.2102542254602486,2.208444718131371,-0.0020476399149991723,36.54547575950888,35.65133393160736,37.25195990712231,0.4682670750466622
hT,rdr_mean,2383,2.209136475484482,2.2101318598657973,2.208320843971862,-0.002049461309920132,36.5501975869027,35.65576030330625,37.25687104224209,0.4681502160220365
hT,rdr_mean,2384,2.209013270795252,2.210009503523625,2.208196978694231,-0.002051283318842799,36.55491755143198,35.66018531926861,37.261779841004056,0.46803330134589216
hT,rdr_mean,2385,2.20889007512478,2.2098871564307343,2.2080731222963528,-0.0020531059408638195,36.55963565945604,35.66460898397088,37.266686311911066,0.4679163318623065
hT,rdr_mean,2386,2.2087668884705303,2.2097648185841288,2.2079492747761003,-0.002054929175081134,36.564351917213614,35.66903130177309,37.27159046328298,0.46779930840093337
hT,rdr_mean,2387,2.2086437108299624,2.209642489980815,2.2078254361313485,-0.002056753020594492,36.56906633081663,35.67345227694434,37.276492303267325,0.46768223177303164
hT,rdr_mean,2388,2.2085205422005427,2.209520170617807,2.20770160635996,-0.0020585774765250445,36.57377890624398,35.677871913678786,37.281391839864696,0.46756510277461305
hT,rdr_mean,2389,2.2083973825797303,2.209397860492107,2.2075777854598044,-0.0020604025419741407,36.57848964937783,35.68229021608429,37.286289080909654,0.4674479221822273
hT,rdr_mean,2390,2.2082742319649866,2.20927555960073,2.207453973428747,-0.002062228216060517,36.58319856597565,35.68670718818687,37.29118403409962,0.4673306907616581
hT,rdr_mean,2391,2.208151090353772,2.2091532679406862,2.2073301702646466,-0.0020640544979052215,36.58790566168882,35.69112283394341,37.29607670698471,0.4672134092602736
hT,rdr_mean,2392,2.2080279577435524,2.209030985508989,2.2072063759653653,-0.0020658813866290945,36.59261094207243,35.69553715723166,37.30096710698039,0.4670960784131333
hT,rdr_mean,2393,2.2079048341317793,2.208908712302655,2.2070825905287617,-0.002067708881360833,36.59731441257135,35.69995016185251,37.30585524137086,0.46697869894409194
hT,rdr_mean,2394,2.207781719515923,2.208786448318695,2.2069588139526917,-0.002069536981223886,36.60201607854319,35.70436185155106,37.310741117304005,0.4668612715569911
hT,rdr_mean,2395,2.2076586138934324,2.208664193554131,2.206835046235009,-0.002071365685358621,36.60671594524998,35.708772229997294,37.31562474182413,0.466743796951279
hT,rdr_mean,2396,2.2075355172617757,2.2085419480059763,2.2067112873735657,-0.002073194992895631,36.61141401786213,35.71318130079452,37.32050612185723,0.4666262758150797
hT,rdr_mean,2397,2.2074124296184072,2.208419711671256,2.2065875373662127,-0.002075024902980916,36.61611030146925,35.71758906749243,37.32538526418797,0.4665087088141651
hT,rdr_mean,2398,2.207289350960788,2.208297484546981,2.206463796210797,-0.002076855414748703,36.620804801071,35.721995533575296,37.330262175511315,0.46639109661090367
hT,rdr_mean,2399,2.2071662812863755,2.208175266630182,2.2063400639051642,-0.0020786865273561606,36.62549752159102,35.72640070246913,37.33513686242643,0.4662734398596646
hT,rdr_mean,2400,2.207043220592625,2.208053057917877,2.2062163404471606,-0.0020805182399456787,36.630188467877815,35.73080457754719,37.34000933142874,0.4661557392028939
hT,rdr_mean,2401,2.206920168849968,2.2079308583801533,2.206092625807513,-0.0020823505518987504,36.63487970097814,35.735208815892065,37.34488204480545,0.4660381165272768
hT,rdr_mean,2402,2.2067971260266437,2.207808667985344,2.2059689199543238,-0.0020841834635844415,36.63957320081681,35.73961501571263,37.34975735823171,0.4659206841279078
hT,rdr_mean,2403,2.2066740921167423,2.207686486727745,2.2058452228814516,-0.0020860169755825128,36.64426889624568,35.7440231253202,37.354635178260615,0.46580343354425513
hT,rdr_mean,2404,2.2065510671143134,2.2075643146015986,2.205721534582729,-0.002087851088440695,36.64896673767093,35.74843310871295,37.35951543973835,0.46568635881332066
hT,rdr_mean,2405,2.2064280510134266,2.2074421516011538,2.2055978550520123,-0.0020896858026872036,36.65366668544306,35.752844937158784,37.36439809056945,0.4655694551194044
hT,rdr_mean,2406,2.206305043808157,2.207319997720661,2.2054741842831747,-0.0020915211188342704,36.65836870615737,35.7572585864162,37.369283086886114,0.46545271839819224
hT,rdr_mean,2407,2.206182045492598,2.2071978529543834,2.205350522270123,-0.0020933570373700724,36.663072770728256,35.7616740354199,37.37417039045794,0.4653361450704074
hT,rdr_mean,2408,2.2060590560608606,2.2070757172965894,2.2052268690067742,-0.0020951935587758407,36.66777885327342,35.766091265428585,37.37905996730555,0.4652197319466169
hT,rdr_mean,2409,2.2059360755070685,2.2069535907415636,2.205103224487083,-0.002097030683510758,36.6724869304686,35.770510259518566,37.38395178682606,0.46510347615488257
hT,rdr_mean,2410,2.2058131038253728,2.2068314732835987,2.2049795887050156,-0.002098868412028556,36.67719698105167,35.7749310022925,37.38884582106159,0.46498737503982635
hT,rdr_mean,2411,2.205690141009926,2.2067093649170015,2.2048559616545615,-0.002100706744773505,36.68190898542031,35.77935347956788,37.393742044265615,0.4648714261485598
hT,rdr_mean,2412,2.205567187054907,2.20658726563609,2.204732343329731,-0.0021025456821788806,36.686622925381045,35.783777678180265,37.39864043259919,0.4647556272128865
hT,rdr_mean,2413,2.2054442419545013,2.2064651754351896,2.2046087337245526,-0.0021043852246654692,36.691338784005275,35.78820358583958,37.40354096384943,0.46463997611695995
hT,rdr_mean,2414,2.2053213057029146,2.206343094308637,2.204485132833077,-0.0021062253726420537,36.69605654542984,35.7926311910569,37.40844361718298,0.464524470857789
hT,rdr_mean,2415,2.205198378294365,2.2062210222507854,2.2043615406493653,-0.0021080661265250526,36.70077619470807,35.797060483017994,37.41334837298108,0.4644091095418987
hT,rdr_mean,2416,2.205075459723086,2.2060989592559936,2.2042379571675044,-0.0021099074867068006,36.705497717709946,35.80149145149692,37.41825521269982,0.4642938903751157
hT,rdr_mean,2417,2.2049525499833194,2.20597690531863,2.2041143823815994,-0.0021117494535706533,36.710221101037135,35.805924086793866,37.42316411879883,0.46417881166426367
hT,rdr_mean,2418,2.2048296490693278,2.2058548604330763,2.20399081628576,-0.0021135920275101067,36.71494633196328,35.810358379690406,37.42807507460378,0.46406387179349984
